trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
38778	8292	0	0	1	3	6	1	1.0	2	2013	8	14	3	14.0	55	1	0	0	778	0.203888889	0.054722222	0.066944444	0.0	0.059444444	0.0	0	0.0577777779999999	1.5	0.14	0.0	0.283654
38795	8296	0	10	4	3	1	1	1.0	2	2013	8	14	3	14.51666667	42	1	1	2	2826	0.609722222	0.180833333	0.255833333	0.0	0.166666667	0.0	0	0.156944444	1.5	0.5	0.0	0.176991
38837	8300	1	1	3	1	1	1	1.0	2	2013	8	14	3	18.0	41	0	1	1	6769	1.747222222	0.523333333	0.155277778	0.0	0.5025	0.137777778	1	0.4683333329999999	3.0	1.32	0.0	0.344603
38869	8309	1	1	4	5	6	1	1.0	2	2013	8	15	4	13.41666667	45	1	1	1	3297	0.8513888890000001	0.228333333	0.101944444	0.0	0.2666666669999999	0.0	0	0.173055556	1.5	0.53	0.0	0.05939
38873	8310	0	4	4	3	1	1	1.0	2	2013	8	15	4	12.93333333	43	0	1	2	1036	0.296666667	0.083888889	0.258888889	0.0	0.0288888889999999	0.0	0	0.106111111	1.5	0.29	0.0	0.120419
38875	8310	0	8	1	3	1	1	1.0	2	2013	8	15	4	15.66666667	43	0	1	2	540	0.161111111	0.053333333	0.126944444	0.0	0.016666667	0.0	0	0.044444444	1.5	0.14	0.0	0.0
38902	8311	3	3	4	5	1	5	0.0	2	2013	8	15	4	18.91666667	6	0	0	2	1326	0.3419444439999999	0.1072222219999999	0.0358333329999999	0.0	0.103333333	0.0	0	0.133333333	0.0	0.64	0.0	0.3
38903	8312	0	0	4	3	1	1	1.0	2	2013	8	15	4	8.0	55	0	1	1	2962	0.744722222	0.243333333	0.139166667	0.0	0.371111111	0.0	0	0.2613888889999999	1.5	0.64	0.0	0.592986
38944	8321	1	1	1	1	2	1	1.0	2	2013	8	16	5	17.0	31	1	0	1	1457	0.391666667	0.1011111109999999	0.148055556	0.0	0.176666667	0.0	0	0.153333333	1.5	0.27	0.0	0.391304
38950	8324	0	1	4	3	1	5	0.0	2	2013	8	16	5	17.2	60	0	1	2	6537	1.4436111109999998	0.485	0.283055556	0.1166666669999999	0.0	0.0	0	0.271111111	0.0	0.93	0.0	0.7233609999999999
38990	8336	1	1	4	5	2	1	1.0	2	2013	8	16	5	15.0	38	1	1	1	2400	0.549722222	0.1772222219999999	0.1747222219999999	0.0	0.170833333	0.0	0	0.21	1.5	0.43	0.0	0.26455
38998	8339	0	1	4	5	5	1	1.0	2	2013	8	16	5	15.25	33	0	1	2	5009	1.241944444	0.3569444439999999	0.096388889	0.1166666669999999	0.091666667	0.175	1	0.3702777779999999	3.0	1.2	0.0	0.484621
39001	8340	0	1	4	4	6	1	1.0	2	2013	8	16	5	7.666666667	39	0	1	0	7015	1.717222222	0.481666667	0.110555556	0.166666667	0.3458333329999999	0.25	2	0.450555556	5.9	1.22	0.0	0.270654
39019	8342	0	0	3	1	6	4	1.0	2	2013	8	16	5	8.05	22	1	0	0	11263	2.600555556	0.8191666670000001	0.258055556	0.3833333329999999	0.093333333	0.083333333	1	0.7688888890000001	3.85	1.83	10.5	0.623555
39031	8345	0	0	4	3	1	1	1.0	2	2013	8	17	6	9.0	39	1	1	2	1349	0.399166667	0.1125	0.238333333	0.0	0.055555556	0.0	0	0.0866666669999999	1.5	0.3	0.0	0.0448718
39039	8347	1	0	3	3	1	1	1.0	2	2013	8	17	6	13.0	41	1	1	2	1444	0.481111111	0.193333333	0.110277778	0.0	0.15	0.0	0	0.130555556	1.5	0.37	0.0	0.276596
39066	8353	0	2	4	3	1	1	1.0	2	2013	8	17	6	10.0	29	0	1	1	5834	1.461111111	0.433055556	0.145833333	0.0	0.466666667	0.083333333	1	0.218611111	3.0	1.31	0.0	0.1804319999999999
39074	8354	0	0	4	3	2	5	0.0	2	2013	8	18	7	11.0	63	1	1	2	3682	0.8211111109999999	0.264722222	0.1744444439999999	0.0	0.1925	0.0	0	0.195833333	0.0	0.49	0.0	0.251064
39083	8357	0	1	4	1	1	1	1.0	2	2013	8	18	7	9.583333333	46	1	1	2	6316	1.570277778	0.500277778	0.295	0.0	0.429722222	0.0	0	0.317222222	1.5	1.06	0.0	0.151489
39088	8357	2	1	3	4	1	4	0.0	2	2013	8	18	7	18.0	18	1	1	2	6313	1.5794444440000002	0.485277778	0.271944444	0.0	0.4402777779999999	0.0	0	0.335277778	0.0	1.08	0.0	0.169014
39116	8361	1	4	1	5	6	1	1.0	2	2013	8	18	7	13.83333333	42	1	1	0	1476	0.368611111	0.1275	0.084444444	0.0	0.178333333	0.0	0	0.118888889	1.5	0.26	0.0	0.6238319999999999
39119	8362	1	1	4	3	6	1	1.0	2	2013	8	18	7	12.66666667	23	0	1	0	1917	0.4977777779999999	0.152222222	0.280555556	0.033333333	0.0	0.0	0	0.170277778	1.5	0.37	0.0	0.231648
39137	8369	1	1	2	1	1	1	1.0	2	2013	8	19	1	13.5	51	0	1	1	3374	1.0725	0.443333333	0.182222222	0.05	0.1819444439999999	0.2847222219999999	2	0.478888889	4.5	1.92	0.0	0.399652
39153	8373	0	1	1	5	2	1	1.0	2	2013	8	19	1	12.0	31	0	1	2	1063	0.279166667	0.111111111	0.083055556	0.0	0.1	0.0	0	0.149166667	1.5	0.28	10.5	0.668529
39171	8377	0	2	3	3	6	1	1.0	2	2013	8	19	1	18.75	49	1	1	0	2544	0.5397222220000001	0.165555556	0.0425	0.0	0.153333333	0.0	0	0.138055556	1.5	0.36	0.0	0.772636
39180	8380	0	0	3	3	6	1	1.0	2	2013	8	19	1	18.5	58	1	0	0	6205	1.5161111109999998	0.429722222	0.095833333	0.1166666669999999	0.245555556	0.259444444	2	0.476388889	4.7	1.11	0.0	0.556268
39205	8387	1	0	3	1	1	4	1.0	2	2013	8	19	1	8.333333332999999	44	1	1	1	9308	2.271666667	0.735833333	0.261944444	0.366666667	0.0	0.083333333	1	0.628611111	2.2	2.02	10.5	0.608484
39243	8396	1	1	1	5	1	1	1.0	2	2013	8	20	2	12.5	31	1	1	2	1271	0.318611111	0.137777778	0.205	0.016666667	0.0	0.0	0	0.147777778	2.4	0.32	10.5	0.6691729999999999
39246	8397	0	0	3	1	1	5	0.0	2	2013	8	20	2	5.0	29	0	1	1	29280	6.847777777999999	2.070277778	0.034166667	0.983333333	0.028611111	0.2666666669999999	2	0.911944444	0.0	4.11	0.0	0.3213519999999999
39254	8399	0	0	1	3	6	1	1.0	2	2013	8	20	2	11.83333333	28	0	1	0	680	0.2641666669999999	0.09	0.131944444	0.0	0.066666667	0.0	0	0.094444444	1.5	0.2	0.0	0.0647059
39280	8404	1	0	4	3	2	5	0.0	2	2013	8	21	3	12.5	67	0	1	1	2404	0.611944444	0.198611111	0.220277778	0.0	0.1216666669999999	0.0	0	0.158333333	0.0	0.37	0.0	0.108772
39311	8410	1	3	3	4	2	1	1.0	2	2013	8	21	3	17.58333333	32	1	0	1	1565	0.486666667	0.133055556	0.161944444	0.05	0.072222222	0.1166666669999999	1	0.1222222219999999	3.2	0.37	0.0	0.156818
39324	8412	2	1	4	4	4	1	1.0	2	2013	8	21	3	9.0	27	0	1	2	640	0.168888889	0.069444444	0.066388889	0.0	0.072222222	0.0	0	0.078333333	1.5	0.29	0.0	0.343972
39338	8416	1	0	3	3	6	5	0.0	2	2013	8	21	3	9.5	46	1	0	0	1049	0.314722222	0.093055556	0.22	0.0	0.077222222	0.0	0	0.098333333	0.0	0.23	0.0	0.19209
39346	8417	1	2	4	3	2	1	1.0	2	2013	8	21	3	13.5	41	1	1	2	6319	1.4725	0.452222222	0.1719444439999999	0.25	0.0	0.0	0	0.347777778	2.29	0.96	0.0	0.340256
39354	8417	3	0	4	3	2	5	0.0	2	2013	8	21	3	8.5	7	1	0	2	2632	0.6647222220000001	0.193055556	0.153333333	0.0	0.201666667	0.0	0	0.2369444439999999	0.0	0.44	0.0	0.403283
39367	8420	0	1	3	5	1	5	0.0	2	2013	8	22	4	14.0	63	1	1	2	659	0.178611111	0.075277778	0.128611111	0.016666667	0.0	0.0	0	0.124444444	0.0	0.25	10.5	0.504464
39370	8421	0	2	3	3	6	5	0.0	2	2013	8	22	4	11.83333333	77	0	1	0	3293	0.7838888890000001	0.26	0.0725	0.0	0.194722222	0.0	0	0.187777778	0.0	0.5	0.0	0.0887574
39373	8422	0	2	3	3	6	5	0.0	2	2013	8	22	4	19.08333333	61	1	0	0	1920	0.4613888889999999	0.132777778	0.1166666669999999	0.0	0.105555556	0.0	0	0.1225	0.0	0.33	0.0	0.2857139999999999
39426	8435	0	3	4	3	6	1	1.0	2	2013	8	23	5	20.5	50	0	1	2	5451	1.3677777780000002	0.443333333	0.169722222	0.0	0.321111111	0.0	0	0.3469444439999999	1.5	1.03	0.0	0.27462
39458	8440	2	5	3	3	2	1	1.0	2	2013	8	23	5	23.25	26	1	0	1	8203	1.873333333	0.673333333	0.2188888889999999	0.283333333	0.05	0.1166666669999999	1	0.475555556	4.3	1.16	0.0	0.557243
39474	8444	2	0	3	3	6	3	0.0	2	2013	8	24	6	13.0	14	1	0	0	6603	1.6475	0.561388889	0.215277778	0.0	0.523333333	0.0	0	0.333055556	0.0	1.15	0.0	0.220183
39495	8451	0	1	3	3	6	1	0.5	2	2013	8	24	6	11.0	38	1	0	0	1602	0.4425	0.156111111	0.05	0.0	0.16	0.0	0	0.120277778	0.75	0.31	0.0	0.0993072
39524	8461	1	0	4	1	1	5	0.0	2	2013	8	25	7	5.0	61	0	1	2	4853	1.361666667	0.395555556	0.224444444	0.0	0.238888889	0.0	0	0.236666667	0.0	0.9	0.0	0.191315
39530	8463	0	0	4	3	1	5	0.0	2	2013	8	25	7	10.5	60	1	1	1	3158	0.8766666670000001	0.267222222	0.222222222	0.0	0.2666666669999999	0.0	0	0.163611111	0.0	0.61	0.0	0.135823
39531	8463	0	1	4	5	1	5	0.0	2	2013	8	25	7	11.83333333	60	1	1	1	1850	0.512222222	0.173888889	0.163333333	0.0	0.089444444	0.0	0	0.1436111109999999	0.0	0.41	0.0	0.133462
39544	8464	0	1	3	3	2	1	1.0	2	2013	8	25	7	19.0	25	1	1	1	14415	3.310833333	1.039444444	0.4008333329999999	0.483333333	0.1166666669999999	0.133333333	1	0.666111111	4.6	3.04	0.0	0.3023349999999999
39555	8466	1	0	4	3	2	1	1.0	2	2013	8	25	7	10.0	56	1	0	1	2425	0.600833333	0.176111111	0.185	0.0	0.1	0.0	0	0.132777778	1.5	0.38	0.0	0.08159
39587	8476	1	1	4	1	1	1	1.0	2	2013	8	26	1	1.666666667	33	0	1	1	11883	2.646111111	0.8452777779999999	0.158333333	0.0	0.546111111	0.0	0	0.369444444	1.5	1.66	0.0	0.1142859999999999
39596	8477	4	0	4	3	2	5	0.0	2	2013	8	26	1	12.0	5	1	0	1	4976	1.259166667	0.481388889	0.2072222219999999	0.0	0.395555556	0.1166666669999999	1	0.349722222	0.0	0.79	0.0	0.283558
39598	8478	0	1	2	5	1	1	1.0	2	2013	8	26	1	16.33333333	40	0	1	1	886	0.231388889	0.1016666669999999	0.169166667	0.0	0.033055556	0.0	0	0.052777778	1.5	0.16	0.0	0.136842
39622	8484	0	2	4	3	1	5	0.0	2	2013	8	26	1	15.75	82	0	1	2	3589	0.8825	0.259166667	0.2419444439999999	0.0	0.208611111	0.0	0	0.270277778	0.0	0.71	0.0	0.24666
39634	8489	0	2	4	5	1	1	1.0	2	2013	8	27	2	10.5	58	1	1	1	4426	1.097777778	0.355833333	0.288055556	0.0	0.295833333	0.0	0	0.208611111	1.5	0.71	0.0	0.142477
39641	8489	2	0	4	3	1	5	0.0	2	2013	8	27	2	8.0	27	0	0	1	8247	2.144166667	0.604444444	0.238333333	0.2166666669999999	0.316111111	0.308888889	2	0.544444444	0.0	1.69	0.0	0.362755
39643	8489	2	2	4	5	1	5	0.0	2	2013	8	27	2	10.5	27	0	0	1	4426	1.097777778	0.355833333	0.288055556	0.0	0.295833333	0.0	0	0.208611111	0.0	0.71	0.0	0.142477
39660	8491	2	1	2	1	1	1	1.0	2	2013	8	27	2	14.16666667	55	0	0	1	1945	0.483888889	0.178611111	0.185833333	0.0	0.218055556	0.0	0	0.1844444439999999	1.5	0.47	0.0	0.721386
39662	8491	3	1	1	3	1	1	1.0	2	2013	8	27	2	18.75	40	0	0	1	863	0.2216666669999999	0.074722222	0.197777778	0.0	0.015277778	0.0	0	0.076388889	1.5	0.21	0.0	0.105455
39684	8494	2	1	3	1	6	4	1.0	2	2013	8	27	2	20.33333333	24	1	1	0	10020	2.5502777780000003	0.7919444440000001	0.1888888889999999	0.55	0.0	0.133333333	1	0.578055556	1.4	1.76	0.0	0.45507
39694	8498	1	0	3	3	1	5	0.0	2	2013	8	28	3	8.0	75	1	0	1	3465	0.8080555559999999	0.247777778	0.262222222	0.1166666669999999	0.0	0.0	0	0.2119444439999999	0.0	0.7	0.0	0.166448
39718	8507	1	1	4	3	1	5	0.0	2	2013	8	28	3	12.5	78	1	1	1	2396	0.554444444	0.179166667	0.092777778	0.0	0.3325	0.127777778	1	0.211666667	0.0	0.55	0.0	0.2388449999999999
39720	8507	2	0	3	1	3	5	0.0	2	2013	8	28	3	9.416666667	44	1	0	1	3859	0.9825	0.313055556	0.3913888889999999	0.083333333	0.0	0.0	0	0.368333333	0.0	0.91	0.0	0.668929
39726	8509	0	1	3	1	6	1	1.0	2	2013	8	28	3	22.0	31	1	0	0	10895	2.533888889	0.795	0.114722222	0.0	0.7836111109999999	0.080833333	1	0.621388889	3.0	2.05	0.0	0.482342
39754	8516	1	0	4	3	1	1	1.0	2	2013	8	29	4	9.5	51	0	1	1	5616	1.429722222	0.4502777779999999	0.091944444	0.2	0.171388889	0.219444444	2	0.3925	4.5	1.18	0.0	0.418259
39771	8519	0	5	4	3	1	1	1.0	2	2013	8	29	4	12.25	53	1	1	1	3259	0.7725	0.235833333	0.17	0.0	0.243333333	0.0	0	0.205555556	1.5	0.65	0.0	0.164865
39777	8519	2	3	4	3	1	1	1.0	2	2013	8	29	4	12.25	21	1	1	1	3259	0.7725	0.235833333	0.17	0.0	0.243333333	0.0	0	0.205555556	1.5	0.65	0.0	0.164865
39814	8525	0	5	4	5	1	1	1.0	2	2013	8	30	5	21.5	34	0	1	2	4069	1.205833333	0.38	0.1675	0.0	0.24	0.2	1	0.258611111	3.0	0.84	0.0	0.190118
39869	8539	1	8	3	3	6	1	1.0	2	2013	8	30	5	23.25	26	1	1	0	4783	1.128888889	0.376944444	0.111388889	0.0	0.321666667	0.15	1	0.256944444	3.0	0.71	0.0	0.215135
39870	8540	0	0	3	3	1	5	0.0	2	2013	8	30	5	10.0	60	1	1	2	10256	2.7177777780000003	0.7444444440000001	0.427777778	0.433333333	0.0	0.066666667	1	0.319166667	0.0	1.55	0.0	0.1705829999999999
39913	8546	1	2	4	3	1	1	1.0	2	2013	8	31	6	14.5	30	1	1	1	11282	2.573888889	0.843611111	0.205833333	0.3833333329999999	0.182777778	0.1005555559999999	1	0.581388889	3.0	1.73	0.0	0.391782
39958	8555	1	5	4	3	3	1	1.0	2	2013	8	31	6	17.83333333	51	0	1	1	1815	0.507222222	0.181388889	0.124166667	0.0	0.18	0.0	0	0.188055556	1.5	0.43	0.0	0.581979
39970	8556	1	2	4	5	6	1	1.0	2	2013	8	31	6	12.5	37	0	0	1	1025	0.298611111	0.131388889	0.1180555559999999	0.0	0.083333333	0.0	0	0.1411111109999999	1.5	0.29	10.5	0.5767720000000001
39996	8558	1	1	4	3	1	1	1.0	2	2013	8	31	6	20.0	33	1	1	2	8453	2.015833333	0.630555556	0.046944444	0.133333333	0.238333333	0.2666666669999999	1	0.438055556	3.0	1.41	0.0	0.3557389999999999
40012	8563	0	0	1	3	1	1	0.0	2	2013	8	31	6	12.0	35	1	0	1	760	0.170833333	0.076666667	0.109444444	0.0	0.059444444	0.0	0	0.0897222219999999	0.0	0.18	0.0	0.321981
40024	8566	1	2	4	3	1	1	1.0	2	2013	9	1	7	12.33333333	29	1	1	2	5942	1.500277778	0.446388889	0.195555556	0.0	0.408888889	0.081111111	1	0.2847222219999999	3.0	1.06	0.0	0.299512
40028	8567	1	0	4	3	1	1	1.0	2	2013	9	1	7	14.33333333	60	1	1	1	11923	2.851944444	0.891111111	0.0275	0.0	1.202777778	0.1072222219999999	1	0.49	3.0	1.88	0.0	0.48356
40079	8577	0	0	2	3	6	1	1.0	2	2013	9	1	7	16.0	31	1	1	0	1549	0.402777778	0.134166667	0.231388889	0.0	0.125	0.0	0	0.156944444	1.5	0.37	0.0	0.4353979999999999
40128	8587	2	0	2	3	1	3	0.0	2	2013	9	1	7	13.0	12	0	0	2	1172	0.286388889	0.087777778	0.0886111109999999	0.0	0.092777778	0.0	0	0.090833333	0.0	0.25	0.0	0.0917431
40148	8592	1	2	4	5	1	1	1.0	2	2013	9	1	7	13.5	34	1	1	1	2078	0.4719444439999999	0.145555556	0.159722222	0.0	0.147777778	0.0	0	0.165833333	1.5	0.39	0.0	0.542714
40159	8594	0	0	3	3	6	1	1.0	2	2013	9	1	7	15.0	37	1	1	0	1433	0.371666667	0.1011111109999999	0.088888889	0.033333333	0.0	0.0	0	0.112777778	1.5	0.29	0.0	0.103448
40160	8594	0	2	3	3	6	1	1.0	2	2013	9	1	7	16.75	37	1	1	0	1666	0.399444444	0.1291666669999999	0.062222222	0.0	0.151944444	0.0	0	0.148333333	1.5	0.39	0.0	0.485019
40169	8596	1	1	3	4	2	1	1.0	2	2013	9	2	1	19.0	42	0	1	1	9196	2.18	0.796111111	0.081944444	0.5	0.0	0.0	0	0.619166667	2.4	1.44	0.0	0.637506
40189	8598	2	1	4	5	2	1	0.0	2	2013	9	2	1	21.0	18	0	0	1	2550	0.566944444	0.138333333	0.0875	0.0	0.088888889	0.0	0	0.089444444	0.0	0.31	0.0	0.068323
40193	8598	3	2	4	3	2	2	0.0	2	2013	9	2	1	19.0	16	1	0	1	1158	0.36	0.131111111	0.089444444	0.0	0.053333333	0.0	0	0.065277778	0.0	0.21	0.0	0.144681
40197	8599	0	1	3	3	1	1	0.5	2	2013	9	2	1	13.0	50	0	1	2	1763	0.4683333329999999	0.167222222	0.098333333	0.0	0.1866666669999999	0.0	0	0.163333333	0.75	0.39	10.5	0.481293
40204	8601	1	1	4	1	1	1	1.0	2	2013	9	2	1	19.25	52	0	1	2	12612	3.1105555560000004	0.8997222220000001	0.188333333	0.7333333329999999	0.149166667	0.173611111	1	0.404166667	4.3	2.03	0.0	0.356701
40214	8604	0	1	4	3	1	1	1.0	2	2013	9	2	1	9.833333333	50	1	1	1	13941	3.243888889	0.935833333	0.308611111	0.433333333	0.1	0.133333333	1	0.410277778	3.0	2.03	0.0	0.28436
40244	8611	0	0	4	3	1	1	1.0	2	2013	9	2	1	19.0	47	0	1	1	7404	1.962777778	0.6022222220000001	0.225277778	0.0	0.351388889	0.128333333	1	0.251388889	3.0	1.1	0.0	0.416575
40250	8611	1	4	4	4	1	1	1.0	2	2013	9	2	1	18.75	37	1	1	1	4324	1.112222222	0.343611111	0.100277778	0.0	0.294722222	0.123055556	1	0.199444444	3.0	0.78	0.0	0.405292
40269	8613	2	1	4	4	1	4	0.0	2	2013	9	2	1	20.1	19	1	0	1	4559	1.186944444	0.323333333	0.098055556	0.0	0.5902777779999999	0.083333333	1	0.238611111	0.0	0.83	0.0	0.133877
40273	8614	0	5	1	3	1	1	1.0	2	2013	9	2	1	15.83333333	40	1	1	1	1352	0.364722222	0.136388889	0.083888889	0.0	0.152222222	0.0	0	0.139444444	1.5	0.35	0.0	0.217131
40275	8614	1	1	4	4	1	1	1.0	2	2013	9	2	1	10.75	36	0	1	1	2401	0.594166667	0.215277778	0.033888889	0.0	0.283333333	0.0	0	0.223333333	1.5	0.51	10.5	0.635572
40284	8616	0	3	4	3	6	1	1.0	2	2013	9	3	2	15.66666667	37	1	1	2	1464	0.403055556	0.098888889	0.153333333	0.0	0.05	0.0	0	0.093611111	1.5	0.25	0.0	0.148368
40297	8618	0	0	3	1	1	5	0.0	2	2013	9	3	2	7.333333333	34	1	1	1	10547	2.488333333	0.8563888890000001	0.079722222	0.5166666670000001	0.1022222219999999	0.166666667	1	0.659444444	0.0	1.82	10.5	0.575821
40308	8619	1	5	1	2	2	1	1.0	2	2013	9	3	2	15.16666667	39	1	0	1	623	0.261944444	0.079166667	0.187777778	0.0	0.052777778	0.0	0	0.077222222	1.5	0.17	0.0	0.0899281
40309	8619	1	6	1	2	2	1	1.0	2	2013	9	3	2	15.5	39	1	0	1	623	0.273333333	0.103333333	0.225	0.0	0.035555556	0.0	0	0.076666667	1.5	0.17	0.0	0.0181159
40319	8620	2	0	3	3	1	3	0.0	2	2013	9	3	2	11.0	14	0	0	1	1997	0.486388889	0.146388889	0.119444444	0.0	0.175555556	0.0	0	0.1422222219999999	0.0	0.36	0.0	0.164063
40339	8626	1	3	4	3	1	5	0.0	2	2013	9	4	3	21.33333333	62	0	1	2	11438	2.643888889	0.8816666670000001	0.124444444	0.0	0.9425	0.0611111109999999	1	0.666111111	0.0	1.94	0.0	0.529191
40369	8633	1	0	4	3	1	1	1.0	2	2013	9	4	3	12.0	32	1	1	1	4798	1.235277778	0.3888888889999999	0.166111111	0.0	0.505	0.059722222	1	0.304166667	3.0	0.9	0.0	0.3506849999999999
40378	8637	0	0	3	3	6	5	0.0	2	2013	9	5	4	18.0	70	0	0	0	3213	0.8330555559999999	0.280277778	0.2097222219999999	0.1166666669999999	0.0	0.0	0	0.1875	0.0	0.52	0.0	0.297778
40388	8639	1	2	4	3	4	1	1.0	2	2013	9	5	4	20.0	43	1	1	2	2936	0.797222222	0.280277778	0.319166667	0.0	0.1325	0.0	0	0.157777778	1.5	0.86	0.0	0.258803
40400	8640	2	0	4	2	1	5	0.0	2	2013	9	5	4	8.0	8	0	0	1	4719	1.195277778	0.385555556	0.331111111	0.0	0.295833333	0.068055556	1	0.269722222	0.0	0.79	0.0	0.320288
40423	8647	0	1	4	1	1	5	0.0	2	2013	9	5	4	18.5	64	1	1	2	2053	0.549166667	0.169722222	0.1166666669999999	0.0	0.17	0.0	0	0.197222222	0.0	0.45	0.0	0.477465
40429	8648	0	5	4	5	1	1	1.0	2	2013	9	5	4	15.33333333	39	0	1	2	6701	1.51	0.533611111	0.047222222	0.0	0.461111111	0.164166667	2	0.336666667	4.5	1.04	0.0	0.294554
40433	8648	2	0	4	2	2	5	0.0	2	2013	9	5	4	8.25	9	0	0	2	4112	0.983888889	0.310555556	0.066111111	0.0	0.259444444	0.066111111	1	0.2372222219999999	0.0	0.59	0.0	0.4859479999999999
40442	8649	0	9	4	5	2	1	1.0	2	2013	9	5	4	15.0	33	1	1	2	1303	0.357777778	0.1011111109999999	0.083333333	0.0	0.066666667	0.0	0	0.095277778	1.5	0.21	0.0	0.107872
40446	8650	0	0	3	1	1	1	1.0	2	2013	9	5	4	10.0	47	0	0	1	8207	1.943611111	0.815277778	0.1975	0.3833333329999999	0.0	0.0	0	0.651111111	2.4	1.61	10.5	0.812287
40484	8655	0	0	3	3	1	5	0.0	2	2013	9	6	5	9.5	68	1	1	2	3961	0.985277778	0.280277778	0.151388889	0.0	0.291666667	0.0	0	0.205277778	0.0	0.65	0.0	0.244926
40495	8657	0	2	3	3	1	5	0.0	2	2013	9	6	5	15.33333333	37	0	1	1	16522	3.915555556	1.256388889	0.2175	0.6	0.0	0.0	0	1.0	0.0	2.91	10.5	0.415833
40502	8657	3	0	4	2	1	5	0.0	2	2013	9	6	5	8.5	5	0	0	1	1396	0.416111111	0.1266666669999999	0.165	0.0	0.070277778	0.0	0	0.103888889	0.0	0.29	0.0	0.0802138999999999
40517	8659	0	3	1	3	6	1	1.0	2	2013	9	6	5	19.5	76	0	0	0	778	0.241388889	0.100833333	0.146666667	0.0	0.0375	0.0	0	0.050833333	1.5	0.15	0.0	0.0601093
40541	8662	0	0	3	1	6	1	1.0	2	2013	9	6	5	4.333333333	43	0	0	0	10138	2.281111111	0.860833333	0.081388889	0.0	0.661111111	0.2666666669999999	1	0.505833333	3.0	1.58	0.0	0.299286
40543	8663	0	0	3	3	6	5	0.0	2	2013	9	6	5	11.5	64	1	0	0	888	0.2163888889999999	0.058333333	0.076666667	0.0	0.085833333	0.0	0	0.0825	0.0	0.17	0.0	0.185185
40549	8665	1	0	4	2	2	1	1.0	2	2013	9	6	5	8.5	43	1	1	1	1518	0.438888889	0.2019444439999999	0.072777778	0.0	0.1411111109999999	0.0	0	0.124722222	1.5	0.24	0.0	0.238307
40553	8665	2	0	4	2	2	5	0.0	2	2013	9	6	5	8.5	10	0	0	1	1518	0.438888889	0.2019444439999999	0.072777778	0.0	0.1411111109999999	0.0	0	0.124722222	0.0	0.24	0.0	0.238307
40574	8671	2	1	2	2	1	5	0.0	2	2013	9	6	5	15.33333333	6	0	0	1	659	0.231388889	0.086944444	0.109444444	0.0	0.0577777779999999	0.0	0	0.083333333	0.0	0.24	0.0	0.0866666999999999
40578	8673	1	2	4	3	1	1	1.0	2	2013	9	6	5	19.0	48	0	1	2	19111	4.448611111	1.335555556	0.1772222219999999	0.5	0.575555556	0.3316666669999999	3	1.099722222	7.4	4.18	0.0	0.419803
40596	8677	3	1	4	3	1	4	0.0	2	2013	9	7	6	14.0	19	1	0	1	3961	1.072777778	0.350277778	0.140277778	0.0	0.37	0.0	0	0.2325	0.0	0.83	0.0	0.2676219999999999
40600	8679	0	2	4	3	6	1	1.0	2	2013	9	7	6	18.75	50	0	1	0	952	0.290277778	0.082777778	0.186944444	0.0	0.04	0.0	0	0.129444444	1.5	0.26	0.0	0.272532
40612	8681	0	2	4	3	1	5	0.0	2	2013	9	7	6	14.5	65	0	1	1	2131	0.593888889	0.175	0.085833333	0.0	0.24	0.0	0	0.143333333	0.0	0.41	0.0	0.26938
40626	8686	1	1	4	3	2	1	1.0	2	2013	9	7	6	1.0	47	1	1	2	4211	1.110555556	0.315277778	0.3525	0.1	0.0	0.0	0	0.173611111	1.5	0.58	0.0	0.1104
40644	8690	2	1	1	3	6	1	1.0	2	2013	9	7	6	22.0	22	1	0	0	3646	0.8855555559999999	0.3263888889999999	0.052777778	0.033333333	0.199444444	0.2	2	0.1888888889999999	4.5	0.62	0.0	0.152941
40650	8693	0	2	3	5	2	4	0.5	2	2013	9	8	7	17.5	52	0	0	1	6480	1.520277778	0.519444444	0.255	0.3	0.0	0.083333333	1	0.556944444	1.6	1.1	0.0	0.419451
40663	8695	0	1	4	1	2	1	1.0	2	2013	9	8	7	15.0	30	1	1	1	4942	1.142222222	0.421666667	0.179722222	0.083333333	0.090833333	0.124444444	1	0.299444444	3.0	0.72	0.0	0.2365489999999999
40682	8700	0	1	1	5	1	5	0.0	2	2013	9	8	7	14.83333333	68	1	1	2	598	0.212777778	0.068611111	0.151666667	0.0	0.020833333	0.0	0	0.048611111	0.0	0.14	0.0	0.0971429
40723	8709	3	2	4	3	2	3	0.0	2	2013	9	9	1	17.5	11	1	0	1	3754	0.934166667	0.273333333	0.213611111	0.0	0.165277778	0.0	0	0.203333333	0.0	0.54	0.0	0.344262
40731	8712	1	1	3	1	2	1	1.0	2	2013	9	9	1	18.75	41	0	1	1	6163	1.526944444	0.546111111	0.215	0.166666667	0.0605555559999999	0.083333333	1	0.543333333	4.4	1.16	0.0	0.6405930000000001
